"puesto","empresa","nivel","area","fecha","detalle","link","departamento","fecha_scraping"
"MEDIO OFICIAL ELÉCTRICO","ADVICE","Medio Oficial","Producción","Hace 1 mes ","Objetivos de la Posición:
Se encargará de tareas de mantenimiento preventivo y correctivo, colaborando con el oficial, utilizando herramientas, componentes ...","https://trabajo.gallito.com.uy/anuncio/medio-oficial-electrico-ervnd","montevideo",2019-11-01 16:20:32
"COLORISTA","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","colorista completo SALON DE PRIMER NIVEL BUSCA COLORISTA  COMPLETO EXCELENTE PRESENCIA .
HORARIO DE 14 A 22HRS EN SHOPPING","https://trabajo.gallito.com.uy/anuncio/colorista-njsqz","montevideo",2019-11-01 16:20:32
"ENCARGADO PARA CASA DE MASCOTAS","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","Casa de Mascotas en Carrasco selecciona Encargado 
REQUISITOS:
* Sexo Masculino
* Edad entre 25 a 35
* Con ganas de Trabajar 
* Responsable
* Experiencia e ...","https://trabajo.gallito.com.uy/anuncio/encargado-para-casa-de-mascotas-yv2yr","montevideo",2019-11-01 16:20:32
"DELIVERY","Cadeteria","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Delivery con moto en condiciones,  libreta de conducir, propiedad, y buena presencia para pizzería en zona Colón.  Sea de la zona y conozca la zona. Para t ...","https://trabajo.gallito.com.uy/anuncio/delivery-u3q7j","montevideo",2019-11-01 16:20:32
"REPONEDOR","","Auxiliar","Ventas - Comercial","Hace 1 mes ","REPONEDOR  para SUPERMERCADO.
Experiencia y Referencias Comprobadas.
Se puede presentar Curriculum Vitae en Santa Ana 4108 esq Av Burgues. REPONEDOR  para  ...","https://trabajo.gallito.com.uy/anuncio/reponedor-3ytyg","montevideo",2019-11-01 16:20:32
"TELEMARKETER-GESTION DE REDES SOCIALES-DISEÑO DE MATERIAL DE PROMOCION","importante empresa importadora del rubro automotriz","Asistente","Marketing - Publicidad","Hace 1 mes ","-telemarketing
-creación de estrategias de comunicación con clientes
-gestión de redes sociales y Mercado Libre
-generación de ideas para promoción de prod ...","https://trabajo.gallito.com.uy/anuncio/telemarketer-gestion-de-redes-sociales-diseno-de-material-de-promocion-9y5qy","montevideo",2019-11-01 16:20:32
"SENIOR CONTROLLING SPECIALIST","ADVICE","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Multinational company.

Qualified CPA.
Highly disciplined with respect to the standard of output and the meeting of deadlines.
Strong attention to detail b ...","https://trabajo.gallito.com.uy/anuncio/senior-controlling-specialist-aypzh","montevideo",2019-11-01 16:20:32
"PELUQUERA COMPLETA","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Conocimiento de tintas, Mezclas y su aplicacion. Claritos y mechas. Practica con balayages.
Saber manos Atencion al público, mantenimiento del orden del sa ...","https://trabajo.gallito.com.uy/anuncio/peluquera-completa-u42hy","montevideo",2019-11-01 16:20:32
"EJECUTIVO COMERCIAL/ FINANCIERO CON PORTUGUÉS","ADVICE","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Empresa en amplio crecimiento, constituida para dar servicio de exclusividad en LATAM para corredor de bolsa de Europa.

Candidatos que cuenten preferentem ...","https://trabajo.gallito.com.uy/anuncio/ejecutivo-comercial-financiero-con-portugues-4msvg","montevideo",2019-11-01 16:20:32
"EJECUTIVO COMERCIAL/ FINANCIERO","ADVICE","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Empresa en amplio crecimiento, constituida para dar servicio de exclusividad en LATAM para corredor de bolsa de Europa.

Candidatos que cuenten preferentem ...","https://trabajo.gallito.com.uy/anuncio/ejecutivo-comercial-financiero-yzqv2","montevideo",2019-11-01 16:20:32
"AUXILIAR DE VENTAS PARA ÓPTICA","Óptica 3 cruces","Auxiliar","Ventas - Comercial","Hace 1 mes ","Atención al público.
Depósitos bancarios.
Presentación de facturas en dependencias de ASSE.
Presentación de documentación en BPS.
Entrega de volantes Horar ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-ventas-para-optica-uzp6h","montevideo",2019-11-01 16:20:32
"AUXILIAR DE VENTA ESPECIALIZADA DE FIAMBRERIA","Importante empresa","Auxiliar","Atención al cliente","Hace 1 mes ","Auxiliar de Ventas Especializada de Fiambreria para Supermercado. Experiencia comprobable. Sueldo de acuerdo a los Laudos. Se busca estabilidad laboral. Au ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-venta-especializado-de-fiambreria-n9v32","montevideo",2019-11-01 16:20:32
"ADMINISTRATIVO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","La búsqueda se orienta a personas con estudios y experiencia en el área Administración. Tareas a desempeñar: Flujos de caja, previsiones, pago a proveedore ...","https://trabajo.gallito.com.uy/anuncio/administrativo-zertz","montevideo",2019-11-01 16:20:32
"BARTENDER PARA BAR RODÓ","Bar Rodó","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Gestión integral de la barra Coctelería, cerveceria, atención en barra y supervisión del servicio a clientes","https://trabajo.gallito.com.uy/anuncio/bartender-para-bar-rodo-yqzup","montevideo",2019-11-01 16:20:32
"DESARROLLADOR GENEXUS","GEOCOM URUGUAY","Analista","Tecnologías de la información","Hace 1 mes ","Qué proponemos?

•	El desafío de participar en proyectos (nacionales e internacionales) de alto impacto

•	Estabilidad y excelente ambiente laboral

•	Esta ...","https://trabajo.gallito.com.uy/anuncio/desarrollador-genexus-4tjrt","montevideo",2019-11-01 16:20:32
"TAXIMETRISTA","Importante empresa","Oficial","Servicios - Oficios","Hace 1 mes ","conductora/es con experiencia, hombre o mujer, para conducir taxis. Diurno y nocturno, trato directo con dueño. conductora/es con experiencia, hombre o muj ...","https://trabajo.gallito.com.uy/anuncio/taximetrista-hj5pe","montevideo",2019-11-01 16:20:32
"CHOFER TAXI","Importante empresa","Peon","Servicios - Oficios","Hace 1 mes ","Chofer para  taxi en Montevideo, con referencias, trato directo con dueño. Responsable","https://trabajo.gallito.com.uy/anuncio/chofer-taxi-24gdp","montevideo",2019-11-01 16:20:32
"VOLANTERO DE CALLE, PARA CASA DE MASAJES ÍNTIMOS","Petit Amies casa de masajes íntimos","Auxiliar","Ventas - Comercial","Hace 1 mes ","Necesitamos volantero de calle que promocione junto con la entrega del volante la visita del cliente al establecimiento, en la zona de Tres Cruces.
Premios ...","https://trabajo.gallito.com.uy/anuncio/volantero-de-calle-para-casa-de-masajes-intimos-hmv64","montevideo",2019-11-01 16:20:32
"EMPLEADA DOMÉSTICA","","Auxiliar","Servicios - Oficios","Hace 1 mes ","Empleada doméstica - Toda tarea
Mensual
De lunes a viernes Enviar referencias","https://trabajo.gallito.com.uy/anuncio/empleada-domestica-as2gs","montevideo",2019-11-01 16:20:32
"FLETERO","Lavadero Industrial","Peon","Logística - Distribución","Hace 1 mes ","FLETERO CON CAMIONETA GRANDE Y CERRADA, TRABAJO FIJO 30 DIAS DEL MES, CURRICULUM EN GENERAL PALLEJAS 2456 ESQ GRAL LUNA FLETERO PARA LAVADERO INDUSTRIAL","https://trabajo.gallito.com.uy/anuncio/fletero-a5g8r","montevideo",2019-11-01 16:20:32
"VENDEDOR DE LOCAL COMERCIAL","  ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Seleccionamos perfiles con talento que quieran desarrollarse en el área comercial. 

Se valorará contar con experiencia en ventas y atención al cliente. 

 ...","https://trabajo.gallito.com.uy/anuncio/vendedor-de-local-comercial-nezbs","montevideo",2019-11-01 16:20:32
"OPERARIO DE PLANTA","  ","Peon","Producción","Hace 1 mes ","Seleccionamos Operario de Planta para importante empresa Nacional de la Industria gráfica.

La posición implica brindar apoyo en la operativa de la planta. ...","https://trabajo.gallito.com.uy/anuncio/operario-de-planta-rvjnn","montevideo",2019-11-01 16:20:32
"CUIDADORA EN RESIDENCIAL DE TERCERA EDAD","Importante empresa","Auxiliar","Salud","Hace 1 mes ","Higiene y confort del paciente y limpieza del residencial. SE NECESITA PARA TURNANTE dos mañanas de 06 a 14, dos tardes de 14 a 22 y una noche de 22 a 06.  ...","https://trabajo.gallito.com.uy/anuncio/cuidadora-en-residencial-de-tercera-edad-39nju","montevideo",2019-11-01 16:20:32
"AYUDANTE EN COCINA Y MOSTRADOR","Que Pancito","Auxiliar","Ventas - Comercial","Hace 1 mes ","Somos una empresa dedicada al rubro de la gastronomía que se encuentra en la búsqueda de una persona dinámica, con ganas de trabajar, con actitud de servic ...","https://trabajo.gallito.com.uy/anuncio/ayudante-en-cocina-y-mostrador-vem3j","montevideo",2019-11-01 16:20:32
"BACHERO","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","tareas de limpieza de equipamiento de cocina, vajilla y sectores del comercio (cocina, baños y salón) Mantener limpio y ordenado el sector de trabajo, punt ...","https://trabajo.gallito.com.uy/anuncio/bachero-bs2nu","montevideo",2019-11-01 16:20:32
"LIDER DE EQUIPOS","Vector","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","Ventas
Formación de equipos de trabajo Capacitarse","https://trabajo.gallito.com.uy/anuncio/lider-de-equipos-7apzp","montevideo",2019-11-01 16:20:32
"INGENIERO FORESTAL","Importante empresa","Profesional","Producción","Hace 1 mes ","Supervisor Conocimiento en procesamiento mecánico de la madera (Aserrado, Secado, etc)
Conocimiento en plantaciones.
Conocimientos en viveros.","https://trabajo.gallito.com.uy/anuncio/ingeniero-forestal-vjz7r","paysandu",2019-11-01 16:20:32
"AUXILIAR RECEPCIONISTA","TUSOTRANS SRL","Auxiliar","Administración - Secretariado","Hace 1 mes ","Nos encontramos en la Búsqueda de un recepcionista.

-Verificación de órdenes clínicas pendientes (independiente si corresponden al área)
-Agendamiento de  ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-recepcionista-td7h5","rivera",2019-11-01 16:20:32
"ENCARGADO DE LOCAL","Importante empresa de retail","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","Encargado de Local para la ciudad de Rivera.
Buscamos una persona con experiencia de al menos 4 años en el rubro de retail. Con buena capacidad comercial,  ...","https://trabajo.gallito.com.uy/anuncio/encargado-de-local-numpu","rivera",2019-11-01 16:20:32
"COORDINADOR DE PERSONAL","COOPAR","Jefe","Recursos Humanos","Hace 2 semanas ","Responsable de la gestión y supervisión del cumplimiento de las políticas de la empresa en materia de Recursos Humanos, Seguridad y Calidad de los procesos ...","https://trabajo.gallito.com.uy/anuncio/coordinador-de-personal-nhj7b","rocha",2019-11-01 16:20:32
"JEFE DE PLANTA","Saman","Jefe","Producción","Hace 1 mes ","Responsable por todas las actividades desarrolladas en la planta industrial ubicada en la localidad de Lascano. Responsable por la planificación y presupue ...","https://trabajo.gallito.com.uy/anuncio/jefe-de-planta-vm85y","rocha",2019-11-01 16:20:32
"TÉCNICO INSTALADOR SUPLENCIA VARIAS LOCALIDADES ROCHA","Consultora Human Phi","Oficial","Servicios - Oficios","Hace 3 semanas ","Seleccionamos Técnico Instalador - Suplencia para Rocha: Castillos y Chuy para empresa de telecomunicaciones que cumplan con el siguiente perfil:

**Los Re ...","https://trabajo.gallito.com.uy/anuncio/tecnico-instalador-suplencia-varias-localidades-rocha-m6zd6","rocha",2019-11-01 16:20:32
"GUARDIA DE SEGURIDAD","TRACHEL SA	","Auxiliar","Seguridad - Vigilancia","Hace 2 días ","- Prevenir y controlar la ocurrencia de robos al interior de la empresa, informando a guardias de puerta, y actuando según 
procedimiento establecido.
- Ac ...","https://trabajo.gallito.com.uy/anuncio/guardia-de-seguridad-au336","salto",2019-11-01 16:20:32
"OPERARIO/A PARA COSECHA - CON/SIN EXPERIENCIA, LIBERTAD, SAN JOSE","Kairos Servicios","Peon","Producción","Hace 1 mes ","Nuestra empresa crea y presta servicios para cumplir los objetivos de nuestros
clientes, ofreciendo servicios de reclutamiento de personal permanente,
temp ...","https://trabajo.gallito.com.uy/anuncio/operario-a-para-cosecha-con-sin-experiencia-puans","san-jose",2019-11-01 16:20:32
"JEFE DE CALIDAD","Para empresa internacional en el área de alimentos referente en su sector","Jefe","Producción","Hace 1 mes ","El desafío

Será responsable por el mantenimiento del sistema de gestión de calidad implementado en la compañía, garantizando la calidad y seguridad de los ...","https://trabajo.gallito.com.uy/anuncio/jefe-de-calidad-34sba","san-jose",2019-11-01 16:20:32
"ENCUESTADOR PARA PUNTOS DE VENTA PARA LA CIUDAD DE SAN JOSÉ DE MAYO (CONTRATO POR 5 DÍAS)","ADVICE","Auxiliar","Marketing - Publicidad","Hace 3 días ","Buscamos:
Personas responsables, con buena capacidad comunicativa y que tengan flexibilidad para trasladarse a distintos locales comerciales ubicados en Sa ...","https://trabajo.gallito.com.uy/anuncio/encuestador-para-puntos-de-venta-para-la-ciudad-de-san-jose-de-mayo-contrato-por-5-dias-7ahm3","san-jose",2019-11-01 16:20:32
"MECÁNICO MOTORISTA","  ","Técnico / Especialista","Producción","Hace 4 semanas ","-Realizar chequeo, desmontaje, montaje y mantenimiento en motores de equipos pesados, de acuerdo a procedimientos establecidos y empleando el equipamiento, ...","https://trabajo.gallito.com.uy/anuncio/mecanico-motorista-rgsrq","soriano",2019-11-01 16:20:32
"TÉCNICO ELECTROMECÁNICO PARA SISTEMAS DE RIEGO.","  ","Técnico / Especialista","Producción","Hace 4 semanas ","-Proporcionar asistencia técnica y de posventa al área Comercial. 
-Operar y controlar el funcionamiento de equipos, instalaciones y dispositivos de accion ...","https://trabajo.gallito.com.uy/anuncio/tecnico-electromecanico-para-sistemas-de-riego-nphdn","soriano",2019-11-01 16:20:32
"TÉCNICO EN AGRICULTURA DE PRECISIÓN.","  ","Técnico / Especialista","Servicios - Oficios","Hace 4 semanas ","-Proporcionar  soporte técnico al área Comercial 
-Asistencia Técnica y postventa. -Formación técnica en Agricultura de precisión.
-Conocimiento en instala ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-agricultura-de-precision-g9z6v","soriano",2019-11-01 16:20:32
"AUXILIAR DE LIMPIEZA MERCEDES-SORIANO","Importante empresa","Auxiliar","Servicios - Oficios","Hace 1 mes ","Importante Empresa selecciona Auxiliar de limpieza para local Comercial.
Ofrecemos incorporarse a una empresa con solida trayectoria en el rubro de indumen ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-limpieza-mercedes-soriano-yahpq","soriano",2019-11-01 16:20:32
"ASISTENTE RECEPCIONISTA","TRANSPORTES BELEN SRL	","Auxiliar","Administración - Secretariado","Hace 1 mes ","funciones a realizar

-Gestión de suministros y materiales para la oficina
-Interacción con oficina contable
-Organización de reuniones con clientes y con  ...","https://trabajo.gallito.com.uy/anuncio/asistente-recepcionista-ebqjr","tacuarembo",2019-11-01 16:20:32
"INGENIERO JUNIOR","Importante Empresa Agroindustrial","Profesional","Producción","Hace 1 semana ","Integrar el equipo técnico que reporta al Gerente Industrial de la empresa teniendo como principal responsabilidad la gestión de la información de los proc ...","https://trabajo.gallito.com.uy/anuncio/ingeniero-junior-4d7qn","treinta-y-tres",2019-11-01 16:20:32
"JEFE DE MANTENIMIENTO","Importante Empresa","Jefe","Producción","Hace 1 mes ","Reporta a la Gerencia Industrial y tiene bajo su responsabilidad la gestión del mantenimiento de todas las plantas industriales de la empresa. Es responsab ...","https://trabajo.gallito.com.uy/anuncio/jefe-de-mantenimiento-sam57","treinta-y-tres",2019-11-01 16:20:32
"INGENIERO ELÉCTRICO PARA PLANTA CEMENTERA","CIELO AZUL CEMENTOS","Profesional","Producción","Hace 1 mes ","Formación: Ingeniero/a Eléctrico 
Se valorará tener experiencia en el sector Industrial.
Personas con experiencia en procesos industriales

Edad: 22 a 45 a ...","https://trabajo.gallito.com.uy/anuncio/ingeniero-electrico-para-planta-cementera-gq56q","treinta-y-tres",2019-11-01 16:20:32
"INSTRUMENTISTA PARA PLANTA CEMENTERA","CIELO AZUL CEMENTOS","Técnico / Especialista","Producción","Hace 1 mes ","Formación Técnica: 
- Electromecánico; electrónica; eléctrica; ingeniero tecnológico.
- Bachillerato Articulación Electrotecnica-Electronica

No excluyente ...","https://trabajo.gallito.com.uy/anuncio/instrumentista-para-planta-cementera-qaau9","treinta-y-tres",2019-11-01 16:20:32
"RESPONSABLE DEL ÁREA DE  SISTEMAS DE INFORMACIÓN","CIELO AZUL CEMENTOS","Supervisor / Encargado","Tecnologías de la información","Hace 1 mes ","-Formación Universitaria completa en carreras asociadas al mantenimiento de la infraestructura asociada a los sistemas de información (Ing. Eléctrico, Ing. ...","https://trabajo.gallito.com.uy/anuncio/responsable-del-area-de-sistemas-de-informacion-zvdg9","treinta-y-tres",2019-11-01 16:20:32
"COORDINADOR DE OPERACIÓN DE TURNO","CIELO AZUL CEMENTOS","Jefe","Producción","Hace 1 mes ","Formación :
- Ingenieros:  industrial, químicos, mecánicos,  electricistas.
- Técnicos/as y/o tecnólogos:,  electrotécnica, electrónica, mecánica Industria ...","https://trabajo.gallito.com.uy/anuncio/coordinador-de-operacion-de-turno-jpupm","treinta-y-tres",2019-11-01 16:20:32
