"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 1 Ayudante de Clase, efectivo, para la Cátedra de Odontopediatría, nº de llamado 135/19, expediente 09113. 00116. 19, Resolución nº 6 del Consejo de Facultad de sesión 24/10/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-1-catedra-de-odontopediatria-ID-174427",2019-10-31,"Gr.  Cátedra De Odontopediatría",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 1 Ayudante de Clase, efectivo, para la Cátedra de Rehabilitación y Prostodoncia Removible II, nº de llamado 108/19, expediente 09113. 00083. 19, Resolución nº 17 del Consejo de Facultad de sesión 19/09/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología
Rehabilitación 





","www.buscojobs.com.uy/gr-1-catedra-de-rehab-y-prost-rem-ii-ID-173321",2019-10-02,"Gr.  Cátedra De Rehab. Y Prost. Rem. Ii",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 1, Ayudante de Clase, efectivo, para el Curso de Ortopedia para la Carrera de Laboratorista en Odontología, nº de llamado 112/19, expediente 09113. 00080. 19, Resolución nº 19 del Consejo de Facultad de sesión 19/09/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-1-curso-de-ortopedia-carr-laborator-ID-173314",2019-10-02,"Gr.  Curso De Ortopedia Carr. Laborator",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº1 Ayudante de Clase, efectivo, para el Servicio de Práctica de Laboratorio de la Carrera de Laboratorista en Odontología, nº de llamado 120/19, expediente 09113. 00099. 19, Resolución nº 10 del Consejo de Facultad de sesión 26/09/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-1-serv-de-practica-de-laboratorio-ID-173472",2019-10-07,"Gr  Serv De Practica De Laboratorio",2019-11-01 19:51:31,"19:51:31","lunes","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 2 Asistente, interino, para el Servicio de Práctica en Laboratorio de la Carrera de Laboratorista en Odontología, nº de llamado 110/19, expediente 09113. 00054. 19, Resolución nº 20 del Consejo de Facultad de sesión 19/09/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-2-carrera-lab-serv-de-practica-lab-ID-173320",2019-10-02,"Gr.  Carrera Lab. Serv De Practica Lab",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº2 Asistente, efectivo, para la Cátedra de Cirugía B.M.F. II, nº de llamado 121/19, expediente 09113. 00059. 19, Resolución nº 11 del Consejo de Facultad de sesión 03/10/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-2-cat-cirugia-b-m-f-ii-ID-173655",2019-10-10,"Gr.  Cát Cirugia B.M.F. Ii",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº2 Asistente, efectivo, para la Cátedra de Rehabilitación, Prostodoncia Fija y Trastornos Temporo Mandibulares, nº de llamado 127/19, expediente 09113. 00128. 19, Resolución nº 42 del Consejo de Facultad de sesión 03/10/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-2-cat-de-rehab-prost-fija-y-ttm-ID-174062",2019-10-22,"Gr.  Cát De Rehab. Prost. Fija Y Ttm",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº2 Asistente, interino, para la Cátedra de Rehabilitación, Prostodoncia Fija y Trastornos Temporo Mandibulares, nº de llamado 126/19, expediente 09113. 00127. 19 Adj. 09110. 00165. 19, Resolución nº 42 del Consejo de Facultad de sesión 03/10/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-2-cat-rehab-prost-fija-y-ttm-ID-174061",2019-10-22,"Gr.  Cát Rehab. Prost. Fija Y Ttm",2019-11-01 19:51:31,"19:51:31","martes","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 2 Asistente, efectivo, para la Cátedra de Materiales Dentales, nº de llamado 106/19, expediente 09113. 91. 19, Resolución nº 16 del Consejo de Facultad de sesión 19/09/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 A 15hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-2-catedra-de-materiales-dentales-ID-173286",2019-10-02,"Gr..  Cátedra De Materiales Dentales",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº2 Asistente, efectivos, para la Cátedra de Ortopedia, nº de llamado 116/19, expediente 09113. 00027. 19, Resolución nº 11 del Consejo de Facultad de sesión 26/09/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-2-catedra-de-ortopedia-ID-173459",2019-10-07,"Gr.  Cátedra De Ortopedia",2019-11-01 19:51:31,"19:51:31","lunes","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº 3 Profesor Adjunto, interinos, para la Cátedra de Rehabilitación en Prostodoncia Removible II, nº de llamado 130/19, expediente 09113. 00084. 19, Resolución nº 5 del Consejo de Facultad de sesión 03/10/2019Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología
Rehabilitación 





","www.buscojobs.com.uy/gr-2-catedra-de-rehab-en-prost-rem-ii-ID-174169",2019-10-24,"Gr.  Cátedra De Rehab. En Prost Rem Ii",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº2 Asistente, interino, para la Cátedra de Cirugía B.M.F. II, nº de llamado 122/19, expediente 09113. 00060. 19, Resolución nº 12 del Consejo de Facultad de sesión 03/10/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-2-cirugia-b-m-f-ii-ID-173657",2019-10-10,"Gr.  Cirugía B.M.F. Ii",2019-11-01 19:51:31,"19:51:31","jueves","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº2 Asistente, interino, para la Cátedra de Materiales Dentales, nº de llamado 107/19, expediente 09113. 00090. 19, Resolución nº 15 del Consejo de Facultad de sesión 19/09/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-2-materiales-dentales-ID-173316",2019-10-02,"Gr.  Materiales Dentales",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº2 Asistente, efectivo, para el Servicio de Urgencia, nº de llamado 117/19, expediente 09113. 00102. 19, Resolución nº 8 del Consejo de Facultad de sesión 26/09/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-2-servicio-de-urgencia-ID-173461",2019-10-07,"Gr  Servicio De Urgencia",2019-11-01 19:51:31,"19:51:31","lunes","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº2 Asistente, interino, para el Servicio de Urgencia, nº de llamado 118/19, expediente 09113. 00101. 19, Resolución nº 7 del Consejo de Facultad de sesión 26/09/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-2-servicio-de-urgencia-ID-173462",2019-10-07,"Gr  Servicio De Urgencia",2019-11-01 19:51:31,"19:51:31","lunes","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 2 Asistente, efctivo, para el Servicio de Práctica en Laboratorio de la Carrera de Laboratorista en Odontología, nº de llamado 111/19, expediente 09113. 00056. 19, Resolución nº 18 del Consejo de Facultad de sesión 19/09/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-2-servicio-practica-de-laboratorio-ID-173317",2019-10-02,"Gr.  Servicio Práctica De Laboratorio",2019-11-01 19:51:31,"19:51:31","miercoles","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gr. 2, contrato, para la Unidad de Extensión de la Facultad de Odontología, nº de llamado 132/19, expediente 09113. 00133. 19, Resolución nº 47 del Consejo de Facultad de sesión 03/10/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int. 110","Cargos Estatales / Cargos Estatales
","




Conocimientos: 

Odontología





","www.buscojobs.com.uy/gr-2-unidad-de-extension-ID-174246",2019-10-27,"Gr.  Unidad De Extensión",2019-11-01 19:51:31,"19:51:31","domingo","montevideo","montevideo"

"Universidad De La República - Facultad De Odontología","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Gº3 Profesor Adjunto, interino, para la Cátedra de Cirugía B.M.F. II, nº de llamado 124/19, expediente 09113. 00013. 19 Adjs 09113. 00062. 19 y 09113. 00061. 19, Resolución nº 7 del Consejo de Facultad de sesión 10/10/2019.Lugar de Recepción de Consultas:Facultad de Odontología.  Av. Gral. Las Heras 1925.  Sección Concursos.  lunes a viernes de 08 a 15 hs.Teléfono de Consultas:24873048 int 110","Cargos Estatales / Cargos Estatales
