"empresa","area","n_puestos","jornada","detalles","subareas","requisitos","ID","fecha_pub","puesto","fecha_scraping","h_pub","dia_pub","barrio_ciudad","dpto"
","www.buscojobs.com.uy/encargado-seguridad-electronica-ID-174461",2019-11-05,"ENCARGADO SEGURIDAD ELECTRÓNICA",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Enfermería",1,"Completa","Importante empresa del sector vinculada a la salud se encuentra en búsqueda de Enfermero acompañante. Formara parte de sus responsabilidades y tareas las de brindar confort e higiene al paciente entre otras funciones. Se ofrece salario acorde a la función como también beneficios extras. ","Salud / Enfermería
","




Conocimientos: 

Auxiliar en Enfermería
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 25 Hasta 55 Años





","www.buscojobs.com.uy/enfermero-acompanante-ID-174522",2019-11-04,"Enfermero acompañante",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Universidad De La República - Facultad De Ciencias Sociales","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. Funciones de Enseñanza en el módulo de Estado y Pol. Públicas de la Lic. de C. P. y el módulo de Metodología de la Investigación y en cursos equiv a Maest en C.P y Pol. PúblicasLugar de Recepción de Consultas:concursos@cienciassociales.edu.uyTeléfono de Consultas:24180938 int. 355","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/ens-mod-estado-y-polit-public-ID-174677",2019-11-07,"Ens. Mod Estado Y Polit Públic",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Gestión de Trámites",1,"Completa","Importante empresa del Rubro Automotriz seleccionaESCRIBANA TITULADALa persona que ocupe el cargo deberá:Realizar tareas de atención al cliente solicitando documentación notarial y de intendencias. Trabajos administrativos varios en una gestorí. escribanía de reconocida automotora.Firmará títulos y otras documentaciones.Gusto por atención al público con facilidad para comunicarseImprescindible contar con experiencia en automotorasIncluir aspiraciones salariales.","Cadetería - Cobranzas / Gestión de Trámites
Comercio – Mercadeo – Ventas / Automotores
Sector Legal / Escribanía y Registro
","




Conocimientos: 

Escribanía Pública
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 35 Hasta 50 Años
Sexo: Femenino





","www.buscojobs.com.uy/escribana-titulada-ID-173801",2019-10-11,"ESCRIBANA TITULADA",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Escribanía y Registro",1,"Indiferente","Seleccionamos escribanos para incorporar en el departamento notarial de reconocido estudio de plaza.La búsqueda se orienta a profesionales titulados con más de dos años de experiencia comprobada (excluyente) que sean pro activos y estén dispuestos a superar desafíos, trabajar en equipo y cuenten con ánimo de superación y crecimiento.Inglés excluyente. Incluir aspiraciones económicas. ","Sector Legal / Escribanía y Registro
","




Conocimientos: 

Escribanía Pública
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 27 Hasta 45 Años





","www.buscojobs.com.uy/escribano-a-ID-174519",2019-11-04,"Escribanoa",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Guyer & Regules","Escribanía y Registro",NA,"Completa","Seleccionamos ESCRIBANOS JUNIOR para incorporarse a nuestro Departamento Notarial.Buscamos profesionales que tengan ambición por la excelencia, que apuesten a más, que acepten desafíos, que tengan confianza en sí mismos y quieran crecer profesionalmente. Les brindaremos capacitación y formación profesional constante –inclusive en el exterio. , accediendo a clientes de primer nivel en Uruguay y en el mundo, trabajando con un equipo multidisciplinario de profesionales. Contarán con la guía y experiencia de profesionales calificados que los ayudarán a establecer su plan de carrera. Con una dedicación exclusiva y excelente nivel de remuneración, buscamos jóvenes con firmes valores que cumplan con los siguientes requisitos:• Escribanos con hasta 1 año de recibidos.• Muy buena escolaridad.• Buen nivel de inglés.","Sector Legal / Escribanía y Registro
","




Conocimientos: 

Escribanía Pública
Estudio Mínimo Necesario: Terciario Completo
Edad: Desde 21 Hasta 27 Años





","www.buscojobs.com.uy/escribanos-junior-ID-174368",2019-10-30,"Escribanos Junior",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Deloitte.","Comercial / Ventas",NA,"Completa","Su objetivo central es la gestión integral del proceso de compra indirecta de la organización a nivel regional. Entre sus principales responsabilidades, destacamos: supervisar el correcto procedimiento de solicitud de compra, asegurando el cumplimiento de las políticas y procedimientos de la organización; generar las órdenes de compra correspondientes; gestionar la relación directa con proveedores a nivel regional debiendo negociar en casos particulares; entre otras tareas inherentes al cargo.Orientamos la búsqueda a estudiantes avanzados o egresados de carreras vinculadas a las ciencias económicas o ingeniería. Deberá contar con un nivel avanzado del idioma inglés así como también experiencia en el manejo del sistema SAP (excluyente); así como experiencia entre uno a tres años en posiciones vinculadas al sector compras. Serán competencias claves de la personas a seleccionar: organización y planificación, foco en el detalle, proactividad e iniciativa, habilidades de negociación, orientación al cliente interno y externo.Se trata de una oportunidad para integrarse a una organización de sólida trayectoria en nuestro medio, con interesantes desafíos y remuneración acorde a las responsabilidades del cargo.Deloitte considera a la Ley N° 19.691 y al Decreto 73/019 en sus procesos de selección, tanto en aquéllos que se realizan para Deloitte, como en los procesos de selección que se llevan a cabo para sus Clientes. Todos los candidatos calificados que reúnan las condiciones solicitadas serán considerados en los procesos de selección sin distinción.","Comercio – Mercadeo – Ventas / Comercial / Ventas
","




Conocimientos: 

Logística y almacén
Economía
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años





","www.buscojobs.com.uy/especialista-de-compras-para-merck-ID-173907",2019-10-18,"Especialista de Compras para Merck",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"(Confidencial)","Telecomunicaciones",1,"Completa","Gestión de solicitudes de altas, bajas, modificaciones de: VPNs, códigos SMS, tripletas de tasación con protocolos de Telefónica GAS, UNICA, TIME entre otras, a través del uso de herramientas de tickets MyIT y Remedy. Soporte técnico de primer nivel sobre consultas vinculadas a VPNs, protocolos GAS y UNICA.Modificación o alta de los catálogos, precios y revenues en el Sistema de liquidaciones y en el Detalle de facturaContralor de implementaciones y ciclo de vida de las ofertas a través del análisis de patrones e indicadores en Qlik y otras herramientas para evitar fallas de implementación o fraudes que dañen la imagen o ingresos. Soporte técnico de primer nivel para VPNs, protocolos de integración","Tecnologías de la Información / Telecomunicaciones
","




Conocimientos: 

Ingeniería de Sistemas/Computación/Software
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 45 Años





","www.buscojobs.com.uy/especialista-de-soporte-tecnico-a-termino-ID-174597",2019-11-06,"Especialista de Soporte Técnico a término",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Universidad De La República - Centro Universitario Regional Del Este - Cure","Cargos Estatales",NA,NA,"Descripción de la oferta de trabajo en Uruguay. La persona designada integrará el equipo que desarrolla el proyecto y tendrá un rol activo en la organización de talleres y análisis de datos para el proyectoLugar de Recepción de Consultas:Sedes del CENTRO UNIVERSITARIO REGIONAL ESTE (CURE). Sede Maldonado: Calle Tacuarembó s/n, entre Av. Aparicio Saravia y Bv. Artigas.Tel. 4225 5326 – Interno 562. Horario: lunes a viernes de 9 a 13 hs. Sede Rocha: Ruta 15 km 28.500 y Ruta 9. Tel 4472 7001. Horario: lunes a viernes de 9 a 13 hs.  Sede Treinta y Tres:Ruta 8 km 282. Teléfono:.  4453 0597.. Horario: 13:00 a 17:00 hrsTeléfono de Consultas:42255326 (int 562).  4472700.  44530597","Cargos Estatales / Cargos Estatales
","









","www.buscojobs.com.uy/est-avanzado-geociencias-fitoplacton-universidad-de-la-republica-centro-universitario-regional-del-este-ID-174586",2019-11-05,"Est Avanzado Geociencias (Fitoplacton)   Universidad De La República   Centro Universitario Regional Del Este",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"PHI Medicina Estetica","Comercial / Ventas",2,"Completa","Clínica estética selecciona esteticista para colaboración con médico estético para potenciar resultados y aportar valor añadido a los tratamientos medicoestéticos ofreciendo atención integral de calidad.FuncionesRecepción, gestión de agenda y atención al paciente/cliente. Cabina de estética: tratamientos faciales y corporales con y sin aparatología.Colaboración directa con médico estético: cuidados postoperatorios y combinación de tratamientos para potenciar resultados. Preparación del material y manejo del stock.Asesoramiento y venta de servicios.RequisitosTécnico en estética con experiencia mínima de 1 años en el sector de la estética.Experiencia en tratamientos faciales y corporales con y sin aparatología.Con muchas ganas de aprender.Buena presencia.Habilidades comunicacionales y perfil comercial.Alegre, proactiva y participativa.Valoraremos experiencia en ventas.Disponibilidad horaria.Se ofreceExcelente ambiente de trabajo.Jornada de 6h de lunes a sábados con incorporación inmediata.Salario fijo más porcentaje variable según productividad.Participación y colaboración activas en la toma de decisiones de la clinica.Oportunidad de formar parte de equipo multidisciplinario dedicado a la belleza y bienestar al más alto nivel, con formación específica a cargo de la clínica. Oportunidad de aprender más allá de la propia estética, descubriendo la parte médica y estética.Formación contínua en tratamientos y aparatología para estar al día de las últimas tendencias.","Comercio – Mercadeo – Ventas / Comercial / Ventas
Oficios – Servicios Varios / Estética / Cosmética
Salud / Enfermería
Salud / Medicina
","




Conocimientos: 

Atención Telefónica y/o Recepción
Recepción y registro
Internet
Atención al Cliente
Microsoft Office
Stocks e inventarios de mercaderías
Cosmetología Médica
Cosmética capilar
Estudio Mínimo Necesario: Secundaria Completa
Edad: Desde 20 Hasta 35 Años
Sexo: Femenino





","www.buscojobs.com.uy/esteticista-para-clinica-estetica-ID-174340",2019-10-29,"Esteticista para Clínica Estética",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"UHY Gubba & Asociados","Auditoría",1,"Completa","Integrate a nuestro equipo de trabajo!Si sos estudiante de 2 º o 3º de Contador Público, y estás buscando comenzar a trabajar en lo que te gusta, te invitamos a formar parte del equipo de UHY Gubba & Asociados.Estamos buscando personas con ganas de aprender y con gusto por el trabajo en equipo.El cargo implica colaborar en diferentes tareas operativas y de análisis como parte del equipo de Auditoría.El puesto se encuentra directamente relacionado al trabajo en diferentes clientes de diversos sectores (industrial, comercial, financiero, de servicios) teniendo la posibilidad de aplicar los conocimientos adquiridos en la formación académica desde el primer día.Será reconocido el buen manejo de Office, especialmente de Excel, y valoraremos tus conocimientos de Idioma Ingles.Se trabajará de lunes a viernes 6 hrs, en horario a convenir. ","Contabilidad – Auditoría – Finanzas / Auditoría
","




Conocimientos: 

Auditoría bancaria y contable
Idiomas: 

Inglés
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 19 Hasta 25 Años





","www.buscojobs.com.uy/estudiante-contador-publico-dpto-auditoria-ID-173991",2019-10-22,"Estudiante Contador Publico - Dpto. Auditoría",2019-11-10 21:25:59,"21:25:59",NA,"montevideo","montevideo"

"Adecco","Administración de Empresas",NA,"Completa","Nos encontramos en búsqueda de un Estudiante de Ciencias Económicas para empresa multinacional de comercio exterior y logísticaPrincipales Responsabilidades:Efectuar y asegurar la correcta registración de la facturación de proveedores de la empresa, controlando que las mismas cumplan con las formalidades fiscales y requerimientos contables corporativos. Realización de registraciones contables a efectos de asegurar el reflejo correcto y oportuno de las actividades de la empresa, registración de rendiciones de empleados, así como también controles y tareas afines al sector al cual pertenece. Atención a proveedores y a clientes internos.Competencias y requerimientos técnicos:Estudiante de CCEE con 2do año aprobado o estudiante avanzado / egresado de EDAExperiencia previa en cuentas a pagar, o tareas contables en general.Ordenado y metódico, responsable, dinámico, orientado a la calidad y entrega de resultados.Conocimientos contables en generalConocimiento de documentación comercialConocimientos de Excel ¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Administración – Secretariado / Administración de Empresas
Contabilidad – Auditoría – Finanzas / Contaduría
","




Conocimientos: 

Economía
Estudio Mínimo Necesario: Terciario Incompleto
Edad: Desde 18 Hasta 70 Años
